date,current_ratio,quick_ratio,profit_margin,roi,inventory_turnover,asset_turnover,receivable_days,payable_days,inventory_days,debt_to_equity
2020-11-05,0.74,1.4,9.83,7.29,11,1.64,16,46,78,0.79
2020-11-05,1.72,1.12,22.24,19.29,12,0.78,49,58,54,0.75
2020-11-05,3.02,1.58,27.24,7.64,6,0.84,25,55,56,1.04
2020-11-05,3.16,1.76,25.38,12.88,12,1.5,27,34,52,1.04
2020-11-05,2.25,2.29,28.5,16.63,8,0.54,29,67,41,0.29
2020-11-05,2.13,0.35,31.22,12.08,13,1.92,50,79,43,1.61
2020-11-05,0.83,1.13,10.85,12.33,7,0.77,18,65,67,1.69
2020-11-05,2.0,1.0,0.01,24.23,11,2.42,29,33,25,2.1
2020-11-05,1.49,2.08,8.93,25.38,5,2.22,54,61,26,1.41
2020-11-05,1.84,0.44,27.21,19.45,4,0.93,31,76,52,0.27
2020-11-06,1.39,2.11,29.84,34.33,8,0.86,44,42,55,0.56
2020-11-06,2.2,1.83,0.92,16.8,10,1.7,46,53,53,1.96
2020-11-06,2.5,1.28,25.71,5.67,12,1.56,55,79,79,0.88
2020-11-06,1.61,1.12,31.06,29.71,14,1.0,41,34,37,1.02
2020-11-06,1.39,1.9,11.37,19.2,12,1.57,45,42,29,1.29
2020-11-06,1.3,0.38,35.98,26.61,5,2.17,44,80,36,1.48
2020-11-06,2.28,1.88,27.02,16.92,8,1.15,34,47,21,0.19
2020-11-06,3.5,0.34,29.99,9.25,2,1.94,15,69,20,0.15
2020-11-06,0.72,1.66,22.79,12.43,11,0.92,56,86,34,0.88
2020-11-06,3.06,1.34,27.75,17.5,6,0.92,15,34,45,1.51
2020-11-06,2.68,1.33,24.27,6.08,14,1.48,55,87,66,1.47
2020-11-06,1.65,1.5,26.59,21.68,13,1.26,29,66,62,0.87
2020-11-06,2.3,2.02,24.64,30.97,6,2.17,18,56,29,0.34
2020-11-06,1.4,1.04,10.17,24.17,12,1.36,57,39,43,0.61
2020-11-06,1.46,1.24,17.19,6.45,4,1.46,32,40,68,0.36
2020-11-06,1.24,2.17,22.38,7.85,3,1.87,40,81,56,1.75
2020-11-06,1.14,1.46,15.12,27.61,11,1.01,22,72,69,0.9
2020-11-06,3.2,1.66,19.95,16.97,7,1.65,19,34,45,0.86
2020-11-06,2.82,1.01,28.81,17.39,6,2.09,38,51,28,1.7
2020-11-06,3.27,2.09,10.82,8.75,12,2.07,37,48,20,2.06
2020-11-06,1.46,0.47,38.72,24.16,8,1.38,20,63,40,1.3
2020-11-06,3.36,0.87,9.33,24.4,6,1.48,35,63,45,1.2
2020-11-06,1.19,1.33,14.09,14.79,10,0.66,15,57,62,1.05
2020-11-06,1.32,1.21,20.54,9.5,4,1.53,17,60,54,1.29
2020-11-06,1.52,2.2,0.66,28.22,12,1.76,32,38,73,1.15
2020-11-06,3.17,1.44,3.16,6.81,3,2.32,58,39,67,0.6
2020-11-06,3.13,1.08,25.11,28.22,11,1.39,55,30,43,0.4
2020-11-06,2.32,1.21,12.79,29.39,4,2.14,36,59,70,1.31
2020-11-06,3.1,0.54,1.25,7.06,13,1.4,36,58,52,0.48
2020-11-06,3.47,0.35,3.76,8.25,7,2.39,48,66,22,1.33
2020-11-06,1.12,2.11,32.45,23.05,9,2.46,44,68,73,1.41
2020-11-07,2.69,1.8,2.16,20.87,10,0.9,52,70,60,1.2
2020-11-07,3.26,2.17,36.78,22.34,11,1.56,37,77,52,0.44
2020-11-07,1.54,2.04,35.23,13.05,3,0.66,29,48,72,1.36
2020-11-07,2.65,1.06,20.74,12.98,8,2.1,34,48,34,1.59
2020-11-07,3.2,1.29,5.88,15.22,7,2.0,33,49,65,0.25
2020-11-07,0.84,0.53,23.37,19.53,7,0.64,24,77,39,0.17
2020-11-07,2.19,1.72,16.06,18.59,9,0.71,22,31,70,1.55
2020-11-07,1.51,0.75,20.43,30.44,10,2.09,23,59,53,1.47
2020-11-07,2.7,1.39,10.14,28.69,14,0.77,26,48,43,1.32
2020-11-07,3.19,0.67,27.15,11.96,12,1.45,25,67,60,1.5
2020-11-07,2.56,1.43,37.13,18.96,10,1.85,41,40,32,0.81
2020-11-07,3.27,0.53,29.82,6.08,5,0.9,32,36,49,1.64
2020-11-07,2.92,2.24,5.6,28.9,3,0.54,56,48,65,1.47
2020-11-07,3.18,0.48,3.4,8.18,5,1.93,52,84,23,0.9
2020-11-07,2.01,1.98,10.23,10.93,11,2.35,42,86,58,1.96
2020-11-07,3.09,1.65,33.97,10.3,2,1.17,34,76,25,0.21
2020-11-07,1.42,0.47,22.13,34.66,2,2.39,48,47,30,0.91
2020-11-07,2.51,1.59,39.96,14.41,11,0.82,55,87,37,0.39
2020-11-07,1.67,0.42,17.65,27.25,9,2.02,59,66,74,1.75
2020-11-07,2.78,1.07,26.66,19.92,4,1.98,56,65,70,0.6
2020-11-07,3.16,0.71,35.83,15.72,8,0.75,43,84,67,1.57
2020-11-07,2.0,1.82,3.11,18.34,4,1.02,52,60,52,0.53
2020-11-07,3.45,0.77,36.21,7.04,6,0.56,25,37,21,1.57
2020-11-07,0.97,0.51,10.75,34.19,7,1.81,32,83,28,1.85
2020-11-08,1.97,1.97,27.92,12.32,11,1.33,49,71,51,1.11
2020-11-08,1.02,1.29,12.8,18.23,4,0.98,56,46,55,0.48
2020-11-08,2.23,1.2,23.36,16.21,8,1.76,34,38,45,0.9
2020-11-08,2.86,2.12,28.4,8.49,12,1.43,17,87,34,1.39
2020-11-08,1.2,2.24,26.19,24.33,13,1.54,58,43,26,2.1
2020-11-08,3.0,0.66,17.74,13.1,3,1.62,53,63,57,1.42
2020-11-08,1.94,0.6,19.92,18.46,11,2.07,37,30,73,1.84
2020-11-08,3.25,0.61,5.1,14.45,8,0.71,21,82,29,2.04
2020-11-08,1.12,2.1,0.48,33.05,7,1.26,42,53,75,0.29
2020-11-08,3.15,1.88,14.55,10.42,13,1.21,52,69,36,1.41
2020-11-08,1.7,2.16,11.45,31.13,12,0.89,16,82,57,2.05
2020-11-08,1.51,0.46,33.22,15.25,9,1.57,53,75,76,0.6
2020-11-08,2.77,0.45,3.72,16.06,3,1.49,49,71,77,1.08
2020-11-08,0.54,2.28,2.39,7.44,5,1.35,52,60,27,1.85
2020-11-08,2.0,0.94,4.46,15.05,5,1.11,50,50,78,0.91
2020-11-08,1.99,1.71,39.91,26.22,10,2.47,52,52,29,1.81
2020-11-08,1.76,0.73,12.56,19.46,7,1.64,56,54,44,0.8
2020-11-08,3.38,1.7,15.71,25.85,2,1.2,25,85,56,0.21
2020-11-08,1.19,1.63,17.33,14.17,13,0.75,44,42,72,1.54
2020-11-08,2.11,1.31,32.98,28.81,13,0.87,37,54,34,1.9
2020-11-08,1.66,1.38,20.88,33.58,5,0.9,23,42,46,1.0
2020-11-08,0.83,0.74,20.69,19.56,3,2.1,20,66,23,0.15
2020-11-08,3.2,1.96,3.9,17.53,7,0.88,28,37,26,0.95
2020-11-08,2.85,0.32,27.39,29.28,12,1.67,58,71,64,2.07
2020-11-08,2.03,0.92,0.8,28.36,5,0.69,59,72,60,1.48
2020-11-08,2.54,1.69,13.85,12.64,10,1.68,48,82,33,1.04
2020-11-08,2.4,1.89,39.29,18.53,5,1.28,23,73,42,0.47
2020-11-08,2.41,1.64,5.84,20.07,13,2.28,21,74,27,0.75
2020-11-08,2.72,0.54,18.39,25.59,3,0.7,49,86,76,0.13
2020-11-09,1.37,2.03,20.76,21.05,6,0.73,37,37,58,1.43
2020-11-09,0.91,0.82,13.95,6.0,6,1.88,30,34,26,1.9
2020-11-09,1.38,0.67,10.31,12.1,5,1.58,18,89,54,0.72
2020-11-09,3.4,1.17,30.39,20.81,14,2.4,48,83,61,0.2
2020-11-09,3.07,1.53,17.1,14.6,8,1.1,44,37,61,1.96
2020-11-09,2.59,0.6,33.35,24.92,3,1.18,25,85,56,2.06
2020-11-09,0.7,1.57,26.93,29.17,10,0.99,16,73,75,1.13
2020-11-09,3.44,1.53,34.16,12.18,3,1.19,45,86,35,0.1
2020-11-09,0.79,0.72,35.11,12.28,13,1.65,29,57,63,2.07
2020-11-09,2.79,0.63,21.76,19.21,7,2.29,52,73,47,0.45
2020-11-09,1.03,0.62,13.85,8.42,3,0.68,46,46,22,2.07
2020-11-09,0.55,1.03,25.32,19.91,4,2.24,24,50,51,0.26
2020-11-09,1.95,1.67,29.03,27.11,3,1.6,46,47,51,0.33
2020-11-09,0.55,1.16,33.28,9.3,3,0.91,42,37,47,1.35
2020-11-09,1.11,1.75,31.13,18.24,10,2.48,24,58,34,1.75
2020-11-09,0.53,1.26,21.79,27.49,10,1.95,35,54,63,1.62
2020-11-09,1.66,2.11,26.13,29.29,8,2.37,34,39,27,0.98
2020-11-09,3.31,0.87,11.51,10.68,12,2.14,15,88,40,0.43
2020-11-09,2.3,1.33,13.78,16.18,8,1.0,26,40,68,0.45
2020-11-09,2.9,2.3,4.61,18.3,11,1.23,42,62,48,2.05
2020-11-09,1.65,1.79,28.06,26.42,8,1.87,33,31,66,0.21
2020-11-09,2.02,1.74,29.14,16.99,11,2.15,35,64,54,1.51
2020-11-09,1.25,1.07,4.9,17.89,6,0.55,39,39,43,1.36
2020-11-09,0.77,2.03,9.78,18.56,11,0.68,49,54,77,1.17
2020-11-09,1.37,1.08,16.61,28.34,3,2.37,48,70,53,0.12
2020-11-09,2.13,0.34,32.48,31.44,4,1.0,21,32,77,1.86
2020-11-09,1.8,0.93,34.86,10.49,7,1.53,21,63,59,0.91
2020-11-09,0.88,0.97,19.46,27.15,11,2.42,23,83,29,1.48
2020-11-09,2.04,2.2,4.21,5.77,11,1.04,32,80,29,1.87
2020-11-09,2.66,1.76,38.3,7.69,4,0.96,33,76,55,1.75
2020-11-09,3.11,1.68,1.78,23.43,14,0.69,40,88,34,0.88
2020-11-09,2.15,0.95,1.37,20.43,8,0.68,55,58,70,0.58
2020-11-09,3.37,2.1,34.68,11.9,12,1.67,28,59,53,1.56
2020-11-09,2.66,1.66,24.6,11.79,14,1.11,31,55,27,1.18
2020-11-09,3.09,1.25,28.1,12.19,13,1.99,17,33,69,1.92
2020-11-09,1.08,2.02,8.46,19.84,4,0.78,47,57,77,2.01
2020-11-09,3.26,1.52,22.47,22.38,9,2.09,58,82,25,1.25
2020-11-10,1.03,1.48,9.73,34.69,7,1.48,32,86,70,0.56
2020-11-10,1.46,1.51,36.66,32.66,9,1.67,46,38,74,1.53
2020-11-10,1.73,1.83,32.89,32.45,6,1.12,23,69,27,1.15
2020-11-10,3.24,0.51,14.37,6.48,12,2.38,17,56,48,1.47
2020-11-10,0.52,1.52,31.8,31.46,12,0.72,21,67,63,1.06
2020-11-10,1.79,1.23,39.71,11.9,8,0.84,17,60,69,1.22
2020-11-10,3.12,1.78,17.61,14.06,2,0.82,23,72,28,0.21
2020-11-10,3.08,0.85,34.66,23.28,4,1.25,33,70,34,1.42
2020-11-10,1.97,0.56,12.28,29.62,3,0.96,46,51,73,1.48
2020-11-10,3.06,2.29,16.64,14.5,7,0.57,25,48,64,0.78
2020-11-10,0.59,1.26,30.4,22.6,14,0.8,55,74,65,0.79
2020-11-10,3.21,0.91,37.95,20.78,11,0.85,24,82,59,1.19
2020-11-10,3.46,2.07,0.31,29.33,8,0.59,40,40,25,0.76
2020-11-10,3.4,1.38,37.41,5.92,7,1.97,28,44,79,1.23
2020-11-10,2.62,2.1,33.7,31.89,4,2.19,44,36,24,1.25
2020-11-10,3.33,0.38,34.68,28.94,13,1.16,32,52,48,1.24
2020-11-10,2.79,2.21,33.73,7.34,6,1.27,21,34,67,1.37
2020-11-10,1.71,2.28,31.09,23.96,5,1.84,55,73,26,0.87
2020-11-10,3.09,0.96,21.57,20.79,9,2.37,43,52,65,1.91
2020-11-10,1.57,1.26,33.16,33.54,9,0.83,58,47,30,1.03
2020-11-10,3.13,0.77,36.66,16.45,14,2.01,35,57,47,1.61
2020-11-10,1.2,0.57,29.08,21.9,14,1.97,51,81,28,0.24
2020-11-10,2.4,0.46,6.91,5.64,11,1.12,58,48,66,0.82
2020-11-10,1.05,2.17,4.35,20.93,5,1.59,46,61,56,1.85
2020-11-10,2.19,0.68,4.89,10.2,6,1.27,49,70,38,1.97
2020-11-10,0.78,0.95,20.9,9.12,13,2.05,28,89,52,0.26
2020-11-10,3.0,0.48,11.99,34.93,10,1.78,19,62,21,1.29
2020-11-10,0.88,0.65,39.8,31.17,12,1.98,56,89,24,0.44
2020-11-10,2.96,1.31,14.9,14.28,7,1.47,27,62,67,0.81
2020-11-10,1.71,2.0,29.89,19.25,2,1.3,31,80,64,0.98
2020-11-10,2.28,1.55,29.94,20.85,7,2.34,50,47,61,1.61
2020-11-10,0.77,0.32,37.32,13.06,5,1.82,52,35,66,2.03
2020-11-10,0.83,0.37,29.43,18.09,10,1.39,19,36,32,0.71
2020-11-10,0.84,1.23,35.46,14.76,3,1.35,52,56,61,0.33
2020-11-10,0.88,1.94,17.33,34.7,5,1.85,47,58,77,1.78
2020-11-11,2.94,1.95,1.31,13.53,11,2.47,19,40,78,1.85
2020-11-11,0.8,1.02,39.55,12.5,10,0.5,47,32,73,1.56
2020-11-11,1.8,1.53,6.47,28.94,13,0.75,48,68,57,1.36
2020-11-11,0.7,2.13,18.44,26.06,4,1.9,29,85,45,0.49
2020-11-11,1.36,0.57,1.41,30.35,8,2.36,56,40,64,1.07
2020-11-11,1.2,2.27,22.44,11.2,7,0.9,22,87,44,1.32
2020-11-11,1.62,1.19,34.68,11.14,8,2.5,44,67,20,0.6
2020-11-11,3.11,2.12,22.35,14.54,5,1.71,26,35,63,1.39
2020-11-11,1.15,0.98,16.23,13.58,2,1.56,37,66,23,0.63
2020-11-11,1.51,1.98,10.23,29.94,10,0.94,46,74,60,1.58
2020-11-11,3.27,1.9,38.19,9.77,4,1.68,49,68,78,0.45
2020-11-11,0.57,1.54,33.61,28.74,11,1.51,36,65,31,1.99
2020-11-11,2.7,2.2,12.56,14.39,12,2.27,48,69,46,1.38
2020-11-11,2.83,1.11,24.37,21.73,13,0.91,19,74,46,1.94
2020-11-11,1.47,1.07,32.44,27.22,6,1.79,52,62,53,0.56
2020-11-11,1.74,2.16,37.21,6.12,6,2.26,58,82,27,1.23
2020-11-11,3.15,1.46,9.25,16.1,12,2.23,19,55,44,0.95
2020-11-11,0.91,0.92,24.1,5.54,6,0.98,45,40,58,1.81
2020-11-11,2.45,2.23,37.33,17.08,12,2.1,47,57,36,0.51
2020-11-11,1.54,1.6,28.67,34.08,10,1.34,37,38,20,0.76
2020-11-11,0.87,1.95,3.03,28.65,9,1.18,58,31,23,0.2
2020-11-11,1.69,2.15,3.33,25.99,9,2.22,53,77,46,1.26
2020-11-11,2.36,0.68,6.26,28.3,13,1.14,50,42,31,0.18
2020-11-11,0.94,0.88,23.41,10.69,9,1.64,20,38,55,1.86
2020-11-11,3.44,1.39,10.8,24.9,12,0.91,21,39,53,0.71
2020-11-11,2.74,0.57,2.54,23.43,6,0.51,50,59,78,0.14
2020-11-11,0.61,1.6,36.75,34.98,9,2.45,27,32,50,0.98
2020-11-11,0.88,1.96,13.25,19.77,6,1.93,56,58,70,1.79
2020-11-11,2.06,0.59,20.3,10.43,11,1.46,58,68,31,0.25
2020-11-11,2.09,1.61,2.3,5.12,7,2.45,36,50,52,1.46
2020-11-11,0.52,0.59,23.63,12.54,12,2.27,41,65,59,0.23
2020-11-11,0.96,1.17,12.78,15.27,13,1.84,27,66,60,0.42
2020-11-11,0.8,0.61,17.91,24.62,9,2.1,54,39,33,1.4
2020-11-11,1.52,1.24,3.37,18.69,13,2.16,34,38,67,0.9
2020-11-11,2.48,0.61,18.32,29.69,8,1.19,40,47,33,1.61
2020-11-11,1.93,1.09,17.6,20.25,13,0.91,44,85,76,0.75
2020-11-12,2.3,2.16,29.32,14.75,8,1.38,29,36,39,1.27
2020-11-12,1.62,0.97,24.12,34.16,6,1.66,36,46,35,0.77
2020-11-12,1.06,2.02,8.66,31.97,11,0.6,33,50,41,1.01
2020-11-12,0.64,1.41,7.96,5.85,12,1.06,26,80,69,0.93
2020-11-12,0.56,1.89,34.24,25.02,12,1.61,32,30,59,1.03
2020-11-12,1.33,1.85,13.62,16.38,6,0.99,51,74,56,1.69
2020-11-12,1.03,1.86,30.77,22.5,11,0.72,42,53,36,1.26
2020-11-12,2.93,1.68,34.47,26.26,12,1.39,22,84,51,1.19
2020-11-12,2.32,1.84,32.27,20.39,13,1.86,22,71,20,1.92
2020-11-12,0.58,1.7,34.21,26.49,13,1.68,32,31,41,1.11
2020-11-12,2.56,1.24,5.08,13.21,5,1.05,30,84,57,0.74
2020-11-12,3.02,2.06,37.24,28.22,12,1.65,32,80,42,0.48
2020-11-12,2.78,2.12,15.67,25.7,8,0.9,44,84,65,0.83
2020-11-12,1.23,2.1,27.84,13.89,5,1.06,15,61,78,0.94
2020-11-12,0.5,0.32,27.65,18.35,3,1.54,25,33,55,2.0
2020-11-12,0.71,2.08,12.66,12.28,8,2.14,30,80,49,0.74
2020-11-12,3.16,0.96,19.26,30.19,7,0.89,59,80,75,0.48
2020-11-12,3.34,1.29,17.23,33.34,5,1.26,24,51,47,1.94
2020-11-12,2.38,1.96,18.76,11.15,6,2.21,49,43,62,1.08
2020-11-12,2.45,1.87,2.36,13.11,7,0.89,18,62,59,1.94
2020-11-12,2.67,0.47,25.64,24.33,14,1.13,46,69,53,1.52
2020-11-12,0.83,0.8,23.76,23.79,3,0.75,59,74,33,0.54
2020-11-12,2.66,0.41,17.51,20.87,10,0.87,59,53,63,1.92
2020-11-12,0.52,0.92,34.18,26.5,8,0.57,43,82,31,1.76
2020-11-12,2.59,1.82,12.67,26.54,4,1.2,31,79,68,0.48
2020-11-12,2.8,0.33,26.78,17.98,5,1.66,53,46,31,0.56
2020-11-12,1.93,1.7,24.03,7.53,10,2.2,45,34,39,1.92
2020-11-12,1.62,1.46,15.18,17.81,14,2.14,23,30,27,0.15
2020-11-13,1.79,0.46,19.83,34.78,10,2.27,28,63,54,0.43
2020-11-13,0.56,1.86,32.36,34.84,13,0.65,37,82,20,0.98
2020-11-13,0.51,2.04,3.78,26.46,11,1.06,26,32,64,0.41
2020-11-13,2.81,2.25,35.45,31.69,6,1.01,42,73,60,0.58
2020-11-13,3.24,1.97,12.6,15.52,6,1.94,32,78,77,1.27
2020-11-13,2.65,0.65,34.75,29.64,9,2.48,31,74,78,1.36
2020-11-13,2.16,1.62,4.29,23.92,12,1.37,27,35,33,1.47
2020-11-13,1.22,1.39,39.36,24.56,9,1.77,46,49,63,0.38
2020-11-13,0.78,1.35,4.37,24.3,7,0.89,22,77,67,0.98
2020-11-13,1.17,1.32,2.38,7.24,12,0.84,45,32,35,0.69
2020-11-13,2.46,1.19,34.48,22.42,13,0.86,20,86,31,1.16
2020-11-13,2.85,0.58,3.81,29.95,10,1.48,59,34,52,1.97
2020-11-13,1.06,0.35,24.8,8.68,9,1.76,29,47,44,1.63
2020-11-13,0.9,2.25,21.16,16.93,5,1.76,41,65,58,0.92
2020-11-13,0.87,1.59,8.11,24.37,7,2.1,26,86,48,1.26
2020-11-13,1.52,1.05,20.51,31.1,7,0.53,54,77,56,0.91
2020-11-13,2.45,0.59,14.51,17.82,9,2.47,17,32,22,1.07
2020-11-13,0.94,0.9,34.66,34.17,12,1.89,22,59,30,0.42
2020-11-13,1.9,0.64,6.29,7.22,7,0.78,39,43,40,2.09
2020-11-13,2.8,1.46,30.61,19.3,9,2.5,35,69,50,0.59
2020-11-14,2.89,0.97,19.44,6.93,8,1.07,45,58,42,1.45
2020-11-14,1.29,0.43,24.76,8.67,5,2.29,18,79,78,1.57
2020-11-14,1.69,0.7,6.9,10.58,9,0.99,20,86,33,1.88
2020-11-14,1.44,2.11,10.19,17.62,5,2.08,16,48,37,1.9
2020-11-14,1.3,2.08,30.48,31.95,5,1.07,23,68,61,1.36
2020-11-14,2.81,2.19,12.55,22.17,9,1.2,32,59,70,0.85
2020-11-14,2.84,0.91,5.86,23.55,13,1.25,40,85,38,0.76
2020-11-14,2.4,2.13,25.45,24.92,13,1.4,54,41,69,0.7
2020-11-14,2.63,2.23,34.48,16.36,12,2.14,39,89,35,1.58
2020-11-14,1.62,1.55,29.55,28.01,12,1.67,21,62,29,0.92
2020-11-14,3.49,1.89,37.61,24.91,8,1.25,57,31,22,1.21
2020-11-14,2.4,2.17,29.27,23.61,8,1.88,55,52,63,0.57
2020-11-14,0.57,1.19,32.22,18.59,13,0.81,30,87,51,0.7
2020-11-14,0.54,2.15,4.49,29.36,11,0.78,32,71,59,1.65
2020-11-14,2.46,1.68,13.48,24.82,9,2.0,47,32,24,0.33
2020-11-14,0.86,1.39,6.22,22.61,12,1.6,49,61,75,1.05
2020-11-14,1.8,0.83,15.02,12.7,9,1.73,18,77,76,0.53
2020-11-14,2.85,1.9,13.54,25.67,9,1.41,17,54,47,1.53
2020-11-14,2.53,0.38,17.78,5.95,12,0.74,25,69,66,1.65
2020-11-14,2.11,1.68,35.84,17.64,9,1.81,19,58,42,1.82
2020-11-14,3.12,1.06,7.42,7.33,3,1.46,42,47,38,1.94
2020-11-14,2.28,1.46,10.33,24.3,6,0.89,52,58,27,0.84
2020-11-14,1.91,0.96,8.64,28.27,11,0.98,41,56,31,0.87
2020-11-14,0.78,2.23,25.08,17.12,3,1.27,53,67,41,1.39
2020-11-14,1.44,1.51,23.64,9.08,11,1.8,23,31,67,1.94
2020-11-14,3.03,1.1,14.84,5.37,8,1.93,54,55,73,1.57
2020-11-14,2.45,1.62,11.83,16.43,7,0.93,25,67,52,1.37
2020-11-14,0.98,1.06,32.6,33.11,6,2.24,59,54,20,1.9
2020-11-14,2.36,1.99,3.01,18.7,3,1.96,32,76,74,0.92
2020-11-14,2.28,1.02,33.72,28.56,13,0.66,16,85,31,0.73
2020-11-14,3.37,0.65,14.4,12.0,10,1.99,32,52,75,1.16
2020-11-15,1.85,0.57,18.17,28.04,14,0.64,43,70,53,1.29
2020-11-15,1.5,2.11,17.2,11.94,13,2.26,35,35,64,1.65
2020-11-15,1.95,0.96,12.58,19.44,13,1.27,17,59,63,1.34
2020-11-15,0.83,0.82,25.0,23.4,5,1.71,54,64,58,0.82
2020-11-15,3.19,1.62,27.24,8.35,13,0.6,48,84,28,0.96
2020-11-15,2.46,0.66,8.78,14.34,6,0.61,56,63,55,1.22
2020-11-15,1.29,1.37,3.62,34.36,11,2.04,55,39,61,0.79
2020-11-15,3.02,1.35,13.17,30.6,10,0.82,15,67,55,1.2
2020-11-15,2.01,1.56,25.49,20.18,5,1.28,45,71,43,1.54
2020-11-15,2.46,0.86,12.82,12.89,3,2.47,23,39,42,0.84
2020-11-15,1.63,2.29,7.61,11.46,7,1.61,29,32,71,1.66
2020-11-15,3.15,1.21,21.86,9.6,8,2.17,17,66,79,1.88
2020-11-15,2.07,2.17,35.27,7.76,4,1.38,20,52,45,1.92
2020-11-15,2.62,2.27,9.13,32.66,3,1.85,40,56,64,0.53
2020-11-15,1.7,1.54,10.01,19.83,6,0.53,38,58,65,0.64
2020-11-15,1.26,0.9,15.96,33.49,9,1.59,55,75,33,0.49
2020-11-15,1.42,0.57,26.88,33.42,14,1.73,25,67,60,1.68
2020-11-15,2.59,2.27,8.02,25.99,13,0.76,57,79,39,0.28
2020-11-15,2.04,0.35,28.53,8.69,6,1.38,29,52,73,0.76
2020-11-15,1.75,1.3,3.32,10.26,4,1.67,18,72,56,2.06
2020-11-15,2.11,2.21,3.37,18.37,10,2.17,16,51,35,0.67
2020-11-15,3.27,0.42,31.24,19.18,6,0.91,45,44,71,0.88
2020-11-15,1.6,1.78,13.83,19.08,13,0.62,38,31,76,0.34
2020-11-15,3.31,2.09,23.04,17.93,4,1.26,43,82,24,1.37
2020-11-15,2.86,0.37,8.61,7.69,3,2.07,51,46,52,1.68
2020-11-15,1.54,1.2,36.97,5.7,4,1.97,56,69,59,2.06
2020-11-15,1.59,0.75,38.19,30.2,9,1.02,54,56,65,0.77
2020-11-15,1.73,1.1,23.73,13.26,3,1.47,48,76,30,0.94
2020-11-15,2.28,1.58,8.46,5.57,5,1.18,38,87,24,1.1
2020-11-15,2.22,1.95,16.28,31.06,4,0.6,36,64,28,1.24
2020-11-15,3.23,0.41,29.26,27.41,9,1.73,19,68,35,1.01
2020-11-15,2.3,0.45,35.34,15.31,8,1.74,35,84,49,1.49
2020-11-15,1.59,2.23,35.14,22.1,10,1.96,37,66,78,2.06
2020-11-15,1.17,1.1,5.9,22.82,13,1.92,26,59,22,0.97
2020-11-15,3.11,2.28,8.82,23.34,2,0.74,20,86,26,1.38
2020-11-15,2.38,1.67,15.51,11.67,5,2.22,38,35,40,0.68
2020-11-15,3.03,0.43,26.33,34.93,3,0.52,39,85,39,1.13
2020-11-15,1.44,2.24,26.53,28.86,10,0.79,31,74,26,0.16
2020-11-15,0.56,1.77,20.52,16.13,8,1.1,19,30,64,1.67
2020-11-15,1.58,1.58,23.01,31.18,11,1.16,23,34,66,1.42
2020-11-16,2.26,0.65,3.38,21.96,8,0.66,46,71,29,0.65
2020-11-16,1.71,2.04,31.93,20.36,2,0.76,40,69,43,1.65
2020-11-16,0.87,0.69,5.94,7.43,11,2.24,23,37,54,1.6
2020-11-16,1.29,1.32,17.29,30.64,10,2.3,45,78,23,1.02
2020-11-16,0.53,0.77,14.08,29.44,6,1.56,53,31,26,0.53
2020-11-16,3.32,2.11,38.37,30.81,11,1.29,20,41,59,1.48
2020-11-16,1.69,1.42,7.32,9.95,11,0.99,55,77,71,1.3
2020-11-16,2.79,0.49,12.9,33.11,8,0.53,41,69,51,1.39
2020-11-16,1.06,1.71,36.56,19.94,3,0.93,30,59,23,1.5
2020-11-16,3.42,1.27,18.38,14.11,13,1.54,17,73,77,1.79
2020-11-16,2.07,0.36,20.36,27.28,4,2.02,20,57,70,1.39
2020-11-16,2.65,1.57,25.74,31.09,6,1.75,38,79,24,0.76
2020-11-16,0.77,0.63,37.14,30.38,7,2.14,55,67,24,1.82
2020-11-16,1.22,0.75,7.97,5.54,12,1.3,29,89,70,1.18
2020-11-16,2.23,0.69,3.9,23.12,14,1.62,54,64,22,1.55
2020-11-16,1.71,1.14,16.69,12.23,9,0.52,25,76,25,0.68
2020-11-16,2.08,0.58,27.54,9.15,14,2.33,33,46,52,0.95
2020-11-16,1.78,1.05,5.77,32.99,4,1.53,56,79,33,1.41
2020-11-16,2.19,0.47,30.85,31.36,6,2.18,40,55,70,1.09
2020-11-16,2.31,1.94,8.16,13.66,10,1.05,20,65,31,1.7
2020-11-16,0.67,0.7,28.71,34.29,11,1.22,57,42,32,1.85
2020-11-16,2.67,1.34,5.14,11.12,5,1.93,43,58,26,1.88
2020-11-16,1.42,2.18,38.47,28.22,13,1.36,32,33,29,1.63
2020-11-16,1.72,0.44,8.17,21.12,12,1.03,54,46,46,0.91
2020-11-16,3.43,2.27,32.36,7.22,9,0.65,55,79,31,0.47
2020-11-16,3.25,0.98,2.69,26.43,3,0.57,47,61,60,1.99
2020-11-16,0.68,0.63,10.85,20.18,6,1.35,31,73,66,0.71
2020-11-16,1.18,0.73,10.63,25.5,4,1.81,15,39,72,2.09
2020-11-17,1.38,2.3,24.28,17.15,2,2.16,36,43,60,1.77
2020-11-17,2.08,2.19,19.12,12.12,9,1.07,31,42,73,0.21
2020-11-17,2.96,2.11,17.65,14.18,9,1.11,30,81,22,1.39
2020-11-17,2.27,0.78,21.71,10.24,4,1.41,59,77,22,1.24
2020-11-17,2.58,2.26,39.16,29.84,3,1.09,38,89,65,1.24
2020-11-17,1.16,0.68,39.16,34.2,7,0.85,46,89,32,1.8
2020-11-17,0.52,0.63,29.0,29.49,12,1.59,59,79,50,0.95
2020-11-17,1.47,0.46,37.01,8.62,4,1.05,16,59,79,1.89
